id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21421940,The best room in love,155258736,Gabriel,Sant Andreu,la Sagrera,41.423070978483295,2.192455572831989,Private room,125,3,1,2018-05-01,0.18,1,0
21422970,Habitación doble privada casa Modernista eixample,155267835,Iñaki&Valen,Eixample,la Dreta de l'Eixample,41.397624563366726,2.1738387367735252,Private room,28,2,41,2018-09-28,3.76,1,10
21424975,Double room with private bathroom,6794388,Anne,Eixample,la Dreta de l'Eixample,41.394094763932394,2.160195596603397,Private room,70,1,1,2018-08-31,0.73,1,283
21432802,Habitacion  sagrada familia,155364346,Maria Fernanda,Eixample,el Fort Pienc,41.39977678854797,2.1797471598032336,Private room,18,90,0,,,1,180
21436802,Small but comfty bedroom at BCN centre,7308577,Sil&Juani,Ciutat Vella,el Raval,41.37653809232559,2.1664836700636334,Private room,40,2,23,2018-09-07,1.98,1,14
21437018,Cozy room with a balcony,155407799,Rose,Sants-Montjuïc,el Poble Sec,41.37475681843182,2.1647036157630057,Private room,21,1,14,2018-10-03,1.27,1,54
21437525,Plaza de Sants,155413056,Salvador,Sants-Montjuïc,Sants,41.377751075903454,2.131652056580672,Private room,40,5,13,2018-10-08,1.74,1,116
21437794,Apartament Poblenou cerca de la playa,124896078,Anna,Sant Martí,el Poblenou,41.40380530931324,2.205737095419493,Entire home/apt,130,3,4,2018-09-25,0.42,1,132
21438835,Premium Double Room II,135265184,Beto,Eixample,Sant Antoni,41.3785662550541,2.158402128746504,Private room,30,3,36,2018-09-30,4.98,3,54
21440842,Habitación individual,155255528,José,Horta-Guinardó,Montbau,41.429272876636446,2.139875000813068,Private room,15,1,0,,,1,0
21452147,A ROOM IN THE HEART OF PASSEIG DE GRACIA,111476542,Rose,Eixample,la Dreta de l'Eixample,41.39572312429052,2.1641562123729874,Private room,99,3,2,2018-03-02,0.26,1,365
21452721,Plaza España,5784650,Franc,Sants-Montjuïc,Hostafrancs,41.37429837796063,2.1455398177783986,Entire home/apt,108,4,17,2018-09-24,1.65,4,91
21454373,HABITACION CÉNTRICA A 5 MINUTOS DE PL.CATALUÑA,155743247,Fran Jose,Gràcia,la Vila de Gràcia,41.3982737431442,2.15553169771029,Private room,26,1,9,2018-07-06,0.81,1,351
21455921,Perfect cozy apartment to discover Barcelona,150111527,Enrique,Eixample,la Nova Esquerra de l'Eixample,41.38810187747837,2.1435543424819987,Private room,49,1,0,,,1,89
21456527,Bedroom on Carrer de Narbona,144074109,Núñez,Sant Martí,el Besòs i el Maresme,41.419098079857974,2.211948870063154,Private room,16,1,16,2018-08-10,1.39,2,3
21459086,HABITACION CON BAÑO Y ENTRADA INDEPENDIENTE,147900965,Luisa,Eixample,la Sagrada Família,41.40298365558159,2.175311463503403,Private room,54,2,4,2018-09-28,0.38,1,25
21459655,NEW CHIC FAMILIAR CONDO BEACH WIFI ONLY MONTHLY,30391105,Paul,Sant Martí,el Poblenou,41.404943642063294,2.1999833740600208,Entire home/apt,78,32,1,2018-08-07,0.46,1,365
21460555,Cozy room by Park Güell and Sagrada Familia,19865534,Gloria,Horta-Guinardó,Can Baró,41.4163731563445,2.1625232273444066,Private room,20,2,24,2018-09-28,3.27,2,194
21464476,Abad Apartment,151637037,Judith,Ciutat Vella,el Raval,41.37960058278659,2.164788927060407,Entire home/apt,44,1,1,2015-11-15,0.03,16,212
21464483,Cathedral Apartment,151637037,Judith,Ciutat Vella,el Barri Gòtic,41.384553677742,2.1737231812356774,Entire home/apt,64,1,7,2016-10-16,0.10,16,318
21464493,"Columbus Apartment,",151637037,Judith,Ciutat Vella,el Barri Gòtic,41.380238640897566,2.1807548079000023,Entire home/apt,94,1,9,2018-09-19,0.25,16,66
21464594,Picasso Apartment,151637037,Judith,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384433262124226,2.1839055266924707,Entire home/apt,94,1,7,2018-09-30,0.12,16,33
21464595,Rambla Paris Apartment,151637037,Judith,Eixample,l'Antiga Esquerra de l'Eixample,41.393351170163875,2.1534424413929116,Entire home/apt,125,1,9,2018-06-03,0.15,16,351
21464596,"Montserrat Duplex Apartment,",151637037,Judith,Gràcia,la Vila de Gràcia,41.40116417113358,2.1638771117338256,Entire home/apt,120,1,3,2014-08-18,0.04,16,176
21464611,Reina Amalia Apartment,151637037,Judith,Ciutat Vella,el Raval,41.378244435597786,2.166364714727689,Entire home/apt,44,1,15,2017-05-28,0.19,16,294
21464612,"Ramblas Apartment, Boqueria",151637037,Judith,Ciutat Vella,el Barri Gòtic,41.3821070829265,2.1744595729924305,Entire home/apt,93,1,6,2018-09-14,0.14,16,47
21464613,Sant Joan -Arago Apartment,151637037,Judith,Eixample,el Fort Pienc,41.40006109663598,2.1751081669405155,Entire home/apt,237,1,1,2018-03-12,0.14,16,66
21464614,Rambla Paris Attic Apartment,151637037,Judith,Eixample,l'Antiga Esquerra de l'Eixample,41.395075187053465,2.153506577199606,Entire home/apt,125,1,10,2017-10-22,0.19,16,344
21464686,Viladomat Eixample Apartment,151637037,Judith,Eixample,Sant Antoni,41.37986854394605,2.1590230918771556,Entire home/apt,254,1,3,2018-10-07,0.49,16,166
21464688,"Design Apartment, 4 rooms 4 bathrooms, balconies",151051795,Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.39018762056452,2.1585976043821127,Entire home/apt,300,2,7,2018-10-04,1.67,7,148
21465418,Gorgeous Flat Heart Barcelona,5432336,Patricia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39365126099704,2.146638259975637,Entire home/apt,74,32,0,,,12,336
21466433,Great family Apartment in Chic area of Barcelona,151051795,Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.3889107645998,2.1585008901774247,Entire home/apt,300,2,12,2018-09-30,1.56,7,234
21466568,"Gorgeous Apartment, 4 rooms 4 bathrooms,balconies",151051795,Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.390504217960704,2.1577256639644915,Entire home/apt,300,2,11,2018-09-24,1.17,7,176
21466713,"Elegant central ,4 rooms 4 bathrooms, balconies",151051795,Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.39025804645261,2.1595331103886926,Entire home/apt,300,2,16,2018-10-03,2.04,7,231
21466798,"Central Stylish, 4 rooms 4 bathrooms, balconies",151051795,Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.39039317783738,2.1596827541833954,Entire home/apt,300,2,18,2018-10-01,2.69,7,190
21466998,Elegant Apartment with terrace in center Barcelona,151051795,Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.38914085200964,2.158425807136292,Entire home/apt,300,2,2,2018-09-19,0.36,7,231
21468414,HABITACIÓN   DOBLE EN ALQUILER  LARGOS PERIODOS,138321551,Analy,Sant Martí,el Poblenou,41.40079147125744,2.202274157022536,Private room,18,31,0,,,3,270
21469954,Cozy Room with the BEST LOCATION,26804177,Jaume,Ciutat Vella,el Raval,41.38326040819038,2.1681395535902683,Private room,39,1,16,2018-10-05,1.36,1,6
21471897,Bailey's Barcelona!!,38848388,Sergi & Senia,Sants-Montjuïc,la Bordeta,41.367425044665666,2.138850882414071,Private room,50,2,2,2018-06-04,0.32,4,74
21473744,Half of the apartment near Francesc Macia square,155944832,Zaneta,Eixample,la Nova Esquerra de l'Eixample,41.38898916210543,2.144197198222533,Private room,35,1,0,,,1,188
21475610,Habitación a 20 minutos de Park Güell,106664674,Omar,Nou Barris,el Turó de la Peira,41.43207758858584,2.168356080779329,Private room,30,1,0,,,1,0
21479593,"Great apartment in city center, all mod cons.",156008372,Carlos,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.389759403404604,2.1815829543503353,Entire home/apt,43,32,3,2018-09-02,0.69,1,314
21483463,Lulu,156044462,Lurdes,Ciutat Vella,la Barceloneta,41.377382666885204,2.190407655017324,Private room,30,2,3,2018-07-14,0.60,2,363
21486278,"Balcón privado, Habitación individual Hidden House",128567999,Val,Horta-Guinardó,la Teixonera,41.42284653929672,2.1498864967444558,Private room,18,5,7,2018-08-11,2.04,2,308
21486307,"COZY ROOM IN THE GÒTIC HEART, NEXT TO LAS RAMBLAS",102472979,Uriel,Ciutat Vella,el Barri Gòtic,41.38299785873651,2.176901217550385,Private room,78,1,58,2018-10-02,5.23,4,279
21486431,Céntrica habitación en Poble Sec,156074159,Lucia,Sants-Montjuïc,el Poble Sec,41.374542282986944,2.1681012291755204,Private room,45,1,56,2018-09-24,4.90,1,70
21487340,"Luxury Suite with living room, balconies and AC",10825731,Omar,Ciutat Vella,el Barri Gòtic,41.38384170774811,2.1717552359493912,Private room,150,1,22,2018-10-04,1.90,12,294
21488091,★Doble Exterior★ Baño compartido-Con mucho encanto,11324928,Yasmina,Eixample,Sant Antoni,41.378995584759046,2.1572086470812337,Private room,35,3,32,2018-09-25,2.82,3,161
21488450,Cozy doble room with private bathroom.,17529040,Abel Y David,Eixample,Sant Antoni,41.377562409649144,2.1588819140612303,Private room,53,2,52,2018-10-04,4.48,1,70
21491670,Amazing sunny with terrace Plaza España,2262273,Emilia,Sants-Montjuïc,Hostafrancs,41.37718375365603,2.145542166956556,Entire home/apt,65,32,0,,,33,365
21495099,Cosy roomx2 near SagradaFamilia&center. Great comm,47934433,Marisel,Sant Martí,el Camp de l'Arpa del Clot,41.41151229406331,2.1860554190822947,Private room,27,1,62,2018-09-20,5.38,2,147
21495664,"Near Gaudi's Park Güell, bright double bedroom",156159667,Concha,Gràcia,Vallcarca i els Penitents,41.41372640426579,2.1402832049152307,Private room,38,2,9,2018-06-13,0.85,1,0
21496263,1991 - AB Plaça Espanya P-4 - Fabulous 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.38074250344737,2.148930292735744,Entire home/apt,600,3,6,2018-08-23,0.63,195,336
21496911,Confortable room x2 near Sagrada Familia & center,47934433,Marisel,Sant Martí,el Camp de l'Arpa del Clot,41.41357873515906,2.1857712295031666,Private room,28,1,47,2018-09-25,4.05,2,141
21500552,2 Habitaciones modernas y limpias,20168153,Ramiro,Horta-Guinardó,Montbau,41.433386449389126,2.142336114331493,Private room,55,2,9,2018-07-26,0.89,3,75
21500909,Whole apartment in the centre of BCN & WiFi,156210078,Beatriz,Sants-Montjuïc,el Poble Sec,41.374935032986926,2.171704660802398,Private room,100,1,56,2018-08-29,5.15,1,0
21501241,Acogedor estudio Gracia - Parc Güell - Lesseps,48762316,Albert,Gràcia,la Salut,41.40961528602423,2.1511001764124345,Entire home/apt,100,4,31,2018-09-23,2.89,1,129
21502258,Room in the City Center. Gracia/S. Familia,153864578,Irina,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40742732304971,2.1665035923302303,Private room,21,5,12,2018-09-17,1.20,1,343
21508098,2521 - AB Plaça Espanya 2-4 - Beautiful 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.37933892454375,2.147115747644682,Entire home/apt,600,2,13,2018-09-24,1.45,195,261
21508536,Cozy Living Room Shared - Perfect Situation,35289534,Antonio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.386516838638634,2.1790443384675897,Shared room,45,1,0,,,1,89
21509143,2001 - AB Plaça Espanya 4-1 - Contemporary 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.37898987343035,2.1470004100800186,Entire home/apt,600,2,12,2018-08-15,1.50,195,319
21509210,Habitación doble privada cerca de Plaza España,144739067,Ru,Sants-Montjuïc,la Font de la Guatlla,41.370891234939336,2.1441427721967683,Private room,50,2,1,2018-02-20,0.13,1,0
21511828,Special Room,156305512,Lucho,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38507090226214,2.183856226366956,Private room,45,1,29,2018-09-29,2.99,1,166
21511919,Apartamento reformado para 1/2 personas en el Born,11301631,Decimonónico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3839646452904,2.1824830085888225,Entire home/apt,63,32,1,2018-02-20,0.13,3,251
21512135,Apartamento reformado para 1/2 personas en el Born,11301631,Decimonónico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38321396170394,2.182777724658708,Entire home/apt,57,32,0,,,3,224
21512625,Apartamento reformado para 1/2 personas en el Born,11301631,Decimonónico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384707948313604,2.1843248069230383,Entire home/apt,57,32,0,,,3,326
21516345,Precioso piso en el Forum,126877574,Yanin,Sant Martí,el Besòs i el Maresme,41.41213744657901,2.2192845313891403,Entire home/apt,250,3,3,2018-07-08,0.49,1,360
21517689,Double Room with balcony and terrace in Poble Sec,156366273,Horacio,Sants-Montjuïc,el Poble Sec,41.372703653310865,2.164575709156359,Private room,25,2,4,2018-06-23,0.95,2,24
21521482,Luminous Apartment near Sagrada Familia,36233647,Melissa,Eixample,la Dreta de l'Eixample,41.39910829961657,2.1711206719420777,Entire home/apt,130,2,38,2018-10-01,3.58,2,321
21522442,Art Gallery Apartment 2B,21873399,Sol,Sants-Montjuïc,el Poble Sec,41.373429968908816,2.164501523417967,Entire home/apt,90,3,10,2018-09-18,1.24,35,61
21523209,Stylish 3 bed /2 bath close to Sagrada Familia,156411447,Enrique & Lei,Eixample,la Sagrada Família,41.40760117430028,2.179899358870465,Entire home/apt,15,31,2,2018-03-03,0.21,1,69
21523214,Cozy apartment next to the wonderful Park Güell,2439400,Guillermo,Horta-Guinardó,el Baix Guinardó,41.41233246921245,2.163475956516339,Entire home/apt,100,2,22,2018-09-24,2.02,35,185
21527474,Plaza Catalunya Nice and Comfy 3.2,40676061,Michele,Eixample,la Dreta de l'Eixample,41.39037084824864,2.1778988292469617,Entire home/apt,165,3,31,2018-10-06,3.22,16,323
21529625,Private Double Room in Poble Sec,156366273,Horacio,Sants-Montjuïc,el Poble Sec,41.372078221815315,2.164378913852893,Private room,25,2,5,2018-07-05,0.46,2,117
21529871,Room in the ❤️ of Barcelona,66501634,Alessio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38399540335988,2.1811597822449618,Private room,39,1,65,2018-10-09,8.55,1,158
21533627,******Cozy apartment in SARRIA near GRACIA*******,74267925,Pierre,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3998261048023,2.150104365522513,Private room,35,2,0,,,1,0
21533842,HOMEnFUN Francesc Macia,57935558,HOMEnFUN,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3931557190743,2.142004541138063,Entire home/apt,320,1,9,2018-08-06,0.84,10,15
21534230,En barcelona habitacion cerca del parque güell,131616975,Juan Ramon,Horta-Guinardó,el Carmel,41.42265804182432,2.151539212750531,Private room,27,1,32,2018-10-01,3.58,4,318
21534262,LA TUSCIA,153903458,Massimiliano,Sant Martí,el Besòs i el Maresme,41.41515481317985,2.2176093610886545,Private room,45,3,31,2018-09-10,2.70,2,347
21534309,Double room in perfect location (Born),38478330,Pierre,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38347484182251,2.180831350250209,Private room,35,2,9,2018-01-20,0.79,1,0
21534545,"Basics rooms, Barcelona",156524897,Montserrat,Ciutat Vella,el Raval,41.37788836966331,2.1741519110980954,Entire home/apt,95,1,22,2018-07-29,2.00,1,3
21535164,habiacion 1 en barcelona limpia cerca parque güell,131616975,Juan Ramon,Horta-Guinardó,el Carmel,41.42217290078567,2.151519490771712,Private room,30,1,12,2018-07-13,1.07,4,288
21537171,"Bonito apartamento Wifi, buena ubicación.",156552229,Maria,Sant Martí,el Poblenou,41.39651087603275,2.198840461417878,Entire home/apt,100,5,32,2018-09-20,3.36,1,132
21537333,Fantastica habitación con acceso y lavabo privado,48933861,Federico,Sants-Montjuïc,el Poble Sec,41.37256935403292,2.162617188302774,Private room,59,3,19,2018-10-07,2.33,1,166
21543487,Double Room in a cozy flat Barcelona Vilapicina,33721979,Simona,Nou Barris,el Turó de la Peira,41.43129538094038,2.165616446576315,Private room,50,1,6,2018-10-01,0.64,1,9
21544496,Habitación cerca de Sagrada Familia,156626698,Alvaro,Sant Andreu,Navas,41.416822472131585,2.1806637793423835,Private room,31,3,21,2018-10-02,1.83,1,122
21546210,Great cozy loft well comunicated and best area,156606948,Enric Ysamat,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.399224216317045,2.148100369410458,Entire home/apt,70,1,24,2018-09-22,3.17,1,330
21547052,BigDoubleRoom WALK EVERYWHERE / 1min to La Rambla!,156653026,Anton,Ciutat Vella,el Raval,41.3787898022629,2.17529723040004,Private room,73,1,77,2018-09-23,6.72,3,58
21547355,"Habitación grande en Eixample, Centro Barcelona",139114412,Francesc,Eixample,l'Antiga Esquerra de l'Eixample,41.38472601110756,2.1563788081887987,Private room,50,2,31,2018-10-08,2.89,1,27
21548190,Nice DoubleRoom WALK TO Las Ramblas / VERY CENTRAL,156653026,Anton,Ciutat Vella,el Raval,41.378210164658334,2.175703951676926,Private room,107,1,53,2018-09-23,4.62,3,64
21548489,"Suite, private bathroom. Pool, Wifi. Diagonal Mar",136745724,David,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4087780294733,2.215260907489907,Private room,56,1,19,2018-08-24,1.85,8,159
21555225,Central 5beds w/ Private Bathroom + Breakfast (B1),156735550,Nancy,Eixample,la Dreta de l'Eixample,41.38782851775966,2.165042639698182,Private room,9,1,30,2018-09-16,2.65,16,88
21555335,Habitación Doble espaciosa y Perfecta Ubicación,156736690,Pablo,Eixample,la Dreta de l'Eixample,41.39621927579313,2.1769835372221333,Private room,35,4,16,2018-09-15,1.88,1,337
21555440,Super Central Double Bedroom + Breakfast (B3),156735550,Nancy,Eixample,la Dreta de l'Eixample,41.38602772857544,2.166677162035851,Private room,11,1,35,2018-09-21,3.14,16,89
21555512,Super Central 2 Beds Room & Free Breakfast (B2),156735550,Nancy,Eixample,la Dreta de l'Eixample,41.38711783887643,2.1662423283339485,Private room,9,1,30,2018-09-06,2.65,16,90
21556517,CASA TORTUGA,153903458,Massimiliano,Sant Martí,el Besòs i el Maresme,41.413400142874615,2.2159746441074795,Private room,35,3,37,2018-09-18,3.26,2,350
21557387,Hermosa Habitacion,80750916,Stefania,Sants-Montjuïc,la Bordeta,41.372208153113505,2.142355839556196,Private room,20,1,0,,,1,0
21557423,"Central, spacious double room with natural light",16483304,Amy,Sants-Montjuïc,el Poble Sec,41.37360580746863,2.1624405822661323,Private room,56,1,0,,,1,0
21559043,Spacious Flat with terrace : ),10939044,Nadine,Sants-Montjuïc,Sants,41.37148533622565,2.1362307213043352,Entire home/apt,80,4,39,2018-10-03,3.43,2,337
21562874,HABITACIÓN INDIVIDUAL CENTRO  DE BARCELONA,150613476,Rosi,Gràcia,la Vila de Gràcia,41.396960473815824,2.1557616744333674,Private room,28,1,23,2018-09-23,3.03,1,349
21563508,Stylish 1 bed flat with balcony in Montjüic,111885362,Laura & Alex,Sants-Montjuïc,el Poble Sec,41.372815592447125,2.1665759025634452,Entire home/apt,15,31,2,2018-09-05,0.22,8,124
21563743,Room near segrada familia,128246563,Elena,Eixample,la Sagrada Família,41.40316681160708,2.171405157068981,Private room,31,1,5,2018-10-06,5,1,26
21565756,Acogedora habitación en excelente ubicación,34050526,Matteo,Eixample,la Dreta de l'Eixample,41.39811682340569,2.168974325837202,Private room,30,3,0,,,2,0
21571470,Plaza España Apartment,21873399,Sol,Sants-Montjuïc,el Poble Sec,41.374736267456505,2.1560071245878834,Entire home/apt,85,3,3,2018-03-18,0.32,35,73
21571989,Nice double bedroom in Gracia!!,37681744,Maria,Gràcia,la Vila de Gràcia,41.40266998643654,2.1618930104574683,Private room,70,1,1,2018-03-04,0.14,1,0
21572000,Big room & Private bathroom,113990174,Lara,Ciutat Vella,el Barri Gòtic,41.380356215500136,2.175163810863425,Private room,45,1,0,,,1,0
21573953,COZY ROOM,72093817,Denis,Sants-Montjuïc,Sants - Badal,41.37214552210939,2.1280523350228657,Private room,13,2,39,2018-09-19,3.44,1,80
21575374,Lovely duplex in Gracia's neighbourhood,2439400,Guillermo,Gràcia,la Vila de Gràcia,41.40466837927768,2.156496406494284,Entire home/apt,74,31,2,2018-06-06,0.26,35,0
